Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.07346669184588,114.51326819178777,137.490499621073,2.42e-2,0.00020084876035160383,"cx0_1: 5.293e-3 "
1,4.943851613089282,172.71188343294773,48.452007831398426,1.649999999999996e-2,0.00019343284926881123,"cx1_2: 1.317e-2 , cx1_4: 5.296e-3 , cx1_0: 5.293e-3 "
2,4.668165920796502,206.7346444405817,247.5236789850602,1.970000000000005e-2,0.00015372366139905153,"cx2_3: 5.571e-3 , cx2_1: 1.317e-2 "
3,4.88731643416585,135.83943010346567,166.56190659749197,2.5900000000000034e-2,0.0002006822368378654,"cx3_2: 5.571e-3 , cx3_5: 5.950e-3 "
4,5.01635770709834,117.71842362394622,147.754669672575,1.980000000000004e-2,0.00020574937909090442,"cx4_7: 6.459e-3 , cx4_1: 5.296e-3 "
5,4.950752703077685,97.70590555809905,105.68464071791395,2.8100000000000014e-2,0.00023091669249631266,"cx5_8: 2.381e-2 , cx5_3: 5.950e-3 "
6,4.97061851159159,106.56571917687027,160.30875263156915,1.1800000000000033e-2,0.0002564971266291528,"cx6_7: 1.406e-2 "
7,4.889862241800076,118.8295990090293,118.46155643965615,2.9299999999999993e-2,0.00024489776727751295,"cx7_10: 6.896e-3 , cx7_6: 1.406e-2 , cx7_4: 6.459e-3 "
8,4.769830895007179,175.0753531013189,70.28582227253614,6.899999999999995e-2,0.0002846571150499708,"cx8_5: 2.381e-2 , cx8_9: 1.521e-2 , cx8_11: 1.111e-2 "
9,4.948871679110502,127.4295176644975,51.940212264773955,3.3600000000000074e-2,0.0005124413849611201,"cx9_8: 1.521e-2 "
10,4.966300014382359,81.82266892790743,124.82026692682389,4.6499999999999986e-2,0.00030230699966375153,"cx10_12: 6.301e-3 , cx10_7: 6.896e-3 "
11,4.66463027179489,152.65375537049172,132.63082793928038,3.320000000000001e-2,0.00023197952202142063,"cx11_14: 6.094e-3 , cx11_8: 1.111e-2 "
12,4.7414619323464136,167.6232738012573,68.01195005380654,5.820000000000003e-2,0.00017231276081702642,"cx12_13: 9.516e-3 , cx12_10: 6.301e-3 , cx12_15: 5.297e-3 "
13,4.879069645030696,100.10942474357871,144.91995923521617,2.0399999999999974e-2,0.00028929768956044547,"cx13_14: 1.211e-2 , cx13_12: 9.516e-3 "
14,4.77481152177878,70.27250078257374,134.5262077327557,1.0460000000000003e-1,0.00019178276913627956,"cx14_11: 6.094e-3 , cx14_13: 1.211e-2 , cx14_16: 5.288e-3 "
15,4.860837610293476,97.72082043134183,137.23485013012822,8.220000000000005e-2,0.00019499664693509852,"cx15_18: 4.898e-3 , cx15_12: 5.297e-3 "
16,4.9783235467059095,98.49927272138375,143.694788849543,1.5800000000000036e-2,0.00019060625943854512,"cx16_14: 5.288e-3 , cx16_19: 9.707e-3 "
17,5.000294426430596,94.33808029159484,44.40758830157149,1.8100000000000005e-2,0.00018325745619268601,"cx17_18: 4.738e-3 "
18,4.772452524902297,111.67711132910593,20.577444639223256,2.42e-2,0.00019620731889694222,"cx18_21: 8.354e-3 , cx18_17: 4.738e-3 , cx18_15: 4.898e-3 "
19,4.8077125763417214,116.02792553518684,138.82838882638782,1.5000000000000013e-2,0.00021015655045281118,"cx19_16: 9.707e-3 , cx19_22: 4.532e-3 , cx19_20: 8.793e-3 "
20,5.045025326533434,59.91970385837626,82.62485176654778,3.0200000000000005e-2,0.0002836977723463868,"cx20_19: 8.793e-3 "
21,4.941027828419321,79.86320465069467,100.23146251201428,2.5700000000000056e-2,0.0004608258647273035,"cx21_18: 8.354e-3 , cx21_23: 9.227e-3 "
22,4.906798860877875,128.0665225434516,107.48258768773614,2.5599999999999956e-2,0.00020707754422855196,"cx22_19: 4.532e-3 , cx22_25: 5.877e-3 "
23,4.891611692946733,122.84417324465892,101.89543175272603,3.059999999999996e-2,0.00027508744795546046,"cx23_24: 1.115e-2 , cx23_21: 9.227e-3 "
24,4.664315280543078,157.38073785118863,57.20069538625466,3.760000000000008e-2,0.00015429232844579123,"cx24_23: 1.115e-2 , cx24_25: 6.529e-3 "
25,4.742062862260705,76.33365806174506,69.38786774088952,3.8899999999999935e-2,0.00018057966621520146,"cx25_22: 5.877e-3 , cx25_26: 5.211e-3 , cx25_24: 6.529e-3 "
26,4.961663888466748,98.97233053308649,158.0870335196507,2.7000000000000024e-2,0.00019807042146760106,"cx26_25: 5.211e-3 "
